t+5,t+6,t+7,t+8
0.0,12.0,0.0,0.0
12.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,465.0
0.0,0.0,465.0,0.0
0.0,465.0,0.0,91.0
465.0,0.0,91.0,0.0
0.0,91.0,0.0,20.0
91.0,0.0,20.0,0.0
0.0,20.0,0.0,289.0
20.0,0.0,289.0,0.0
0.0,289.0,0.0,0.0
289.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,300.0
0.0,0.0,300.0,0.0
0.0,300.0,0.0,0.0
300.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,258.0
0.0,0.0,258.0,284.0
0.0,258.0,284.0,0.0
258.0,284.0,0.0,0.0
284.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,156.5
0.0,0.0,156.5,0.0
0.0,156.5,0.0,720.0
156.5,0.0,720.0,21.2
0.0,720.0,21.2,0.0
720.0,21.2,0.0,0.0
21.2,0.0,0.0,0.0
0.0,0.0,0.0,285.7
0.0,0.0,285.7,0.0
0.0,285.7,0.0,0.0
285.7,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,421.0
0.0,0.0,421.0,6.7
0.0,421.0,6.7,0.0
421.0,6.7,0.0,0.0
6.7,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,216.0
0.0,0.0,216.0,56.8
0.0,216.0,56.8,0.0
216.0,56.8,0.0,360.0
56.8,0.0,360.0,0.0
0.0,360.0,0.0,0.0
360.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,132.0
0.0,0.0,132.0,0.0
0.0,132.0,0.0,0.0
132.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,668.0
0.0,0.0,668.0,0.0
0.0,668.0,0.0,0.0
668.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,257.5
0.0,0.0,257.5,0.0
0.0,257.5,0.0,0.0
257.5,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,135.0
0.0,0.0,135.0,332.0
0.0,135.0,332.0,0.0
135.0,332.0,0.0,0.0
332.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,245.0
0.0,0.0,245.0,41.5
0.0,245.0,41.5,0.0
245.0,41.5,0.0,748.5
41.5,0.0,748.5,0.0
0.0,748.5,0.0,0.0
748.5,0.0,0.0,226.5
0.0,0.0,226.5,0.0
0.0,226.5,0.0,0.0
226.5,0.0,0.0,185.0
0.0,0.0,185.0,241.0
0.0,185.0,241.0,0.0
185.0,241.0,0.0,0.0
241.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,311.5
0.0,0.0,311.5,0.0
0.0,311.5,0.0,0.0
311.5,0.0,0.0,363.2
0.0,0.0,363.2,0.0
0.0,363.2,0.0,0.0
363.2,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,981.1
0.0,0.0,981.1,0.0
0.0,981.1,0.0,0.0
981.1,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,634.5
0.0,0.0,634.5,0.0
0.0,634.5,0.0,0.0
634.5,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,270.0
0.0,0.0,270.0,0.0
0.0,270.0,0.0,0.0
270.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,180.0
0.0,0.0,180.0,205.0
0.0,180.0,205.0,0.0
180.0,205.0,0.0,0.0
205.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,206.0
0.0,0.0,206.0,0.0
0.0,206.0,0.0,420.5
206.0,0.0,420.5,0.0
0.0,420.5,0.0,0.0
420.5,0.0,0.0,300.5
0.0,0.0,300.5,0.0
0.0,300.5,0.0,663.0
300.5,0.0,663.0,0.0
0.0,663.0,0.0,0.0
663.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,950.0
0.0,0.0,950.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,20.0
0.0,0.0,20.0,5.5
0.0,20.0,5.5,0.0
20.0,5.5,0.0,0.0
5.5,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,14.0
0.0,0.0,14.0,0.0
0.0,14.0,0.0,0.0
14.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,11.0
0.0,0.0,11.0,0.0
0.0,11.0,0.0,0.0
11.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,4.48
0.0,0.0,4.48,0.0
0.0,4.48,0.0,0.0
4.48,0.0,0.0,0.0
0.0,0.0,0.0,6.52
0.0,0.0,6.52,0.0
0.0,6.52,0.0,0.0
6.52,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,5.0
0.0,0.0,5.0,0.0
0.0,5.0,0.0,0.0
5.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,7.0
0.0,0.0,7.0,0.0
0.0,7.0,0.0,0.0
7.0,0.0,0.0,0.0
0.0,0.0,0.0,6.5
0.0,0.0,6.5,1.0
0.0,6.5,1.0,0.0
6.5,1.0,0.0,0.0
1.0,0.0,0.0,7.0
0.0,0.0,7.0,0.5
0.0,7.0,0.5,0.0
7.0,0.5,0.0,5.0
0.5,0.0,5.0,0.0
0.0,5.0,0.0,0.0
5.0,0.0,0.0,10.0
0.0,0.0,10.0,16.5
0.0,10.0,16.5,1.5
10.0,16.5,1.5,0.0
16.5,1.5,0.0,0.0
1.5,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,10.5
0.0,0.0,10.5,0.0
0.0,10.5,0.0,14.0
10.5,0.0,14.0,0.0
0.0,14.0,0.0,2.0
14.0,0.0,2.0,0.0
0.0,2.0,0.0,0.0
2.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,5.0
0.0,0.0,5.0,1.0
0.0,5.0,1.0,0.0
5.0,1.0,0.0,15.5
1.0,0.0,15.5,0.0
0.0,15.5,0.0,0.0
15.5,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,3.0
0.0,0.0,3.0,9.5
0.0,3.0,9.5,10.0
3.0,9.5,10.0,43.0
9.5,10.0,43.0,47.49
10.0,43.0,47.49,2.51
43.0,47.49,2.51,0.0
47.49,2.51,0.0,0.0
2.51,0.0,0.0,5.0
0.0,0.0,5.0,0.0
0.0,5.0,0.0,0.0
5.0,0.0,0.0,20.5
0.0,0.0,20.5,5.0
0.0,20.5,5.0,0.0
20.5,5.0,0.0,0.0
5.0,0.0,0.0,0.0
0.0,0.0,0.0,5.0
0.0,0.0,5.0,0.0
0.0,5.0,0.0,29.5
5.0,0.0,29.5,1.5
0.0,29.5,1.5,0.0
29.5,1.5,0.0,9.0
1.5,0.0,9.0,0.0
0.0,9.0,0.0,0.0
9.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,4.0
0.0,0.0,4.0,15.0
0.0,4.0,15.0,0.0
4.0,15.0,0.0,0.0
15.0,0.0,0.0,0.0
0.0,0.0,0.0,15.0
0.0,0.0,15.0,6.5
0.0,15.0,6.5,0.0
15.0,6.5,0.0,20.5
6.5,0.0,20.5,0.0
0.0,20.5,0.0,0.0
20.5,0.0,0.0,0.0
0.0,0.0,0.0,87.07
0.0,0.0,87.07,1.5
0.0,87.07,1.5,0.0
87.07,1.5,0.0,0.0
1.5,0.0,0.0,0.0
0.0,0.0,0.0,173.8
0.0,0.0,173.8,0.0
0.0,173.8,0.0,0.0
173.8,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,77.59
0.0,0.0,77.59,0.0
0.0,77.59,0.0,0.0
77.59,0.0,0.0,50.0
0.0,0.0,50.0,392.9
0.0,50.0,392.9,71.64
50.0,392.9,71.64,0.0
392.9,71.64,0.0,0.0
71.64,0.0,0.0,0.0
0.0,0.0,0.0,28.0
0.0,0.0,28.0,0.0
0.0,28.0,0.0,0.0
28.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,145.0
0.0,0.0,145.0,0.0
0.0,145.0,0.0,375.0
145.0,0.0,375.0,30.0
0.0,375.0,30.0,0.0
375.0,30.0,0.0,0.0
30.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,32.0
0.0,0.0,32.0,42.0
0.0,32.0,42.0,0.0
32.0,42.0,0.0,0.0
42.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,722.0
0.0,0.0,722.0,122.0
0.0,722.0,122.0,0.0
722.0,122.0,0.0,0.0
122.0,0.0,0.0,13.0
0.0,0.0,13.0,0.0
0.0,13.0,0.0,0.0
13.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,477.0
0.0,0.0,477.0,2.0
0.0,477.0,2.0,0.0
477.0,2.0,0.0,70.0
2.0,0.0,70.0,0.0
0.0,70.0,0.0,0.0
70.0,0.0,0.0,17.0
0.0,0.0,17.0,0.0
0.0,17.0,0.0,0.0
17.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,54.0
0.0,0.0,54.0,0.0
0.0,54.0,0.0,8.0
54.0,0.0,8.0,0.0
0.0,8.0,0.0,0.0
8.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,642.74
0.0,0.0,642.74,0.0
0.0,642.74,0.0,0.0
642.74,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,31.26
0.0,0.0,31.26,0.0
0.0,31.26,0.0,0.0
31.26,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,10.5
0.0,0.0,10.5,0.0
0.0,10.5,0.0,0.0
10.5,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,27.0
0.0,0.0,27.0,3.5
0.0,27.0,3.5,0.0
27.0,3.5,0.0,61.0
3.5,0.0,61.0,3.0
0.0,61.0,3.0,549.0
61.0,3.0,549.0,3.0
3.0,549.0,3.0,0.0
549.0,3.0,0.0,0.0
3.0,0.0,0.0,574.5
0.0,0.0,574.5,0.0
0.0,574.5,0.0,0.0
574.5,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,4.5
0.0,0.0,4.5,0.0
0.0,4.5,0.0,0.0
4.5,0.0,0.0,262.0
0.0,0.0,262.0,368.69
0.0,262.0,368.69,0.0
262.0,368.69,0.0,0.0
368.69,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,13.44
0.0,0.0,13.44,0.0
0.0,13.44,0.0,170.27
13.44,0.0,170.27,0.0
0.0,170.27,0.0,0.0
170.27,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,436.6
0.0,0.0,436.6,193.0
0.0,436.6,193.0,649.0
436.6,193.0,649.0,0.0
193.0,649.0,0.0,0.0
649.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,283.0
0.0,0.0,283.0,0.0
0.0,283.0,0.0,0.0
283.0,0.0,0.0,464.0
0.0,0.0,464.0,0.0
0.0,464.0,0.0,0.0
464.0,0.0,0.0,0.0
0.0,0.0,0.0,305.85
0.0,0.0,305.85,0.0
0.0,305.85,0.0,0.0
305.85,0.0,0.0,0.0
0.0,0.0,0.0,90.0
0.0,0.0,90.0,26.15
0.0,90.0,26.15,0.0
90.0,26.15,0.0,517.7
26.15,0.0,517.7,0.0
0.0,517.7,0.0,0.0
517.7,0.0,0.0,648.0
0.0,0.0,648.0,0.0
0.0,648.0,0.0,0.0
648.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,87.0
0.0,0.0,87.0,0.0
0.0,87.0,0.0,0.0
87.0,0.0,0.0,410.27
0.0,0.0,410.27,0.0
0.0,410.27,0.0,0.0
410.27,0.0,0.0,0.0
0.0,0.0,0.0,130.73
0.0,0.0,130.73,232.0
0.0,130.73,232.0,0.0
130.73,232.0,0.0,0.0
232.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,354.19
0.0,0.0,354.19,391.49
0.0,354.19,391.49,0.0
354.19,391.49,0.0,368.99
391.49,0.0,368.99,19.83
0.0,368.99,19.83,0.0
368.99,19.83,0.0,0.0
19.83,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,315.0
0.0,0.0,315.0,0.0
0.0,315.0,0.0,0.0
315.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,632.0
0.0,0.0,632.0,0.0
0.0,632.0,0.0,15.0
632.0,0.0,15.0,596.0
0.0,15.0,596.0,0.0
15.0,596.0,0.0,0.0
596.0,0.0,0.0,466.0
0.0,0.0,466.0,0.0
0.0,466.0,0.0,0.0
466.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,115.5
0.0,0.0,115.5,0.0
0.0,115.5,0.0,438.5
115.5,0.0,438.5,0.0
0.0,438.5,0.0,0.0
438.5,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,503.0
0.0,0.0,503.0,0.0
0.0,503.0,0.0,238.5
503.0,0.0,238.5,0.0
0.0,238.5,0.0,0.0
238.5,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,208.0
0.0,0.0,208.0,0.0
0.0,208.0,0.0,0.0
208.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,2.0
0.0,0.0,2.0,0.0
0.0,2.0,0.0,0.0
2.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,35.0
0.0,0.0,35.0,0.0
0.0,35.0,0.0,0.0
35.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,193.0
0.0,0.0,193.0,0.0
0.0,193.0,0.0,0.0
193.0,0.0,0.0,0.0
0.0,0.0,0.0,193.5
0.0,0.0,193.5,0.0
0.0,193.5,0.0,0.0
193.5,0.0,0.0,0.0
0.0,0.0,0.0,306.0
0.0,0.0,306.0,0.0
0.0,306.0,0.0,0.0
306.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,368.52
0.0,0.0,368.52,6.58
0.0,368.52,6.58,0.0
368.52,6.58,0.0,0.0
6.58,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,214.0
0.0,0.0,214.0,0.0
0.0,214.0,0.0,0.0
214.0,0.0,0.0,9.0
0.0,0.0,9.0,98.9
0.0,9.0,98.9,0.0
9.0,98.9,0.0,4.95
98.9,0.0,4.95,0.0
0.0,4.95,0.0,0.0
4.95,0.0,0.0,0.0
0.0,0.0,0.0,3.0
0.0,0.0,3.0,0.0
0.0,3.0,0.0,0.0
3.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,29.0
0.0,0.0,29.0,0.0
0.0,29.0,0.0,0.0
29.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,134.05
0.0,0.0,134.05,16.0
0.0,134.05,16.0,0.0
134.05,16.0,0.0,0.0
16.0,0.0,0.0,135.0
0.0,0.0,135.0,24.5
0.0,135.0,24.5,0.0
135.0,24.5,0.0,0.0
24.5,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,171.5
0.0,0.0,171.5,0.0
0.0,171.5,0.0,0.0
171.5,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,239.0
0.0,0.0,239.0,6.5
0.0,239.0,6.5,0.0
239.0,6.5,0.0,113.0
6.5,0.0,113.0,20.0
0.0,113.0,20.0,0.0
113.0,20.0,0.0,0.0
20.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,46.0
0.0,0.0,46.0,0.0
0.0,46.0,0.0,0.0
46.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,9.5
0.0,0.0,9.5,11.0
0.0,9.5,11.0,0.0
9.5,11.0,0.0,0.0
11.0,0.0,0.0,140.0
0.0,0.0,140.0,214.5
0.0,140.0,214.5,0.0
140.0,214.5,0.0,0.0
214.5,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0
0.0,0.0,1.0,0.0
0.0,1.0,0.0,128.68
1.0,0.0,128.68,0.0
0.0,128.68,0.0,73.24
128.68,0.0,73.24,6.0
0.0,73.24,6.0,8.6
73.24,6.0,8.6,0.0
6.0,8.6,0.0,0.0
8.6,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,303.16
0.0,0.0,303.16,25.08
0.0,303.16,25.08,83.89
303.16,25.08,83.89,0.0
25.08,83.89,0.0,0.0
83.89,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,2.61
0.0,0.0,2.61,0.0
0.0,2.61,0.0,173.47
2.61,0.0,173.47,0.0
0.0,173.47,0.0,35.0
173.47,0.0,35.0,0.0
0.0,35.0,0.0,113.76
35.0,0.0,113.76,2.5
0.0,113.76,2.5,0.0
113.76,2.5,0.0,0.0
2.5,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,41.0
0.0,0.0,41.0,0.0
0.0,41.0,0.0,0.0
41.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,77.64
0.0,0.0,77.64,0.0
0.0,77.64,0.0,0.0
77.64,0.0,0.0,0.0
0.0,0.0,0.0,0.36
0.0,0.0,0.36,0.0
0.0,0.36,0.0,0.0
0.36,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,77.77
0.0,0.0,77.77,0.0
0.0,77.77,0.0,0.0
77.77,0.0,0.0,52.49
0.0,0.0,52.49,87.39
0.0,52.49,87.39,0.0
52.49,87.39,0.0,0.0
87.39,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,124.0
0.0,0.0,124.0,0.0
0.0,124.0,0.0,0.0
124.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,127.68
0.0,0.0,127.68,16.75
0.0,127.68,16.75,0.0
127.68,16.75,0.0,0.0
16.75,0.0,0.0,135.52
0.0,0.0,135.52,0.0
0.0,135.52,0.0,0.0
135.52,0.0,0.0,81.2
0.0,0.0,81.2,13.0
0.0,81.2,13.0,0.0
81.2,13.0,0.0,0.0
13.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,256.74
0.0,0.0,256.74,0.0
0.0,256.74,0.0,5.0
256.74,0.0,5.0,35.86
0.0,5.0,35.86,0.0
5.0,35.86,0.0,0.0
35.86,0.0,0.0,0.0
0.0,0.0,0.0,33.06
0.0,0.0,33.06,0.0
0.0,33.06,0.0,0.0
33.06,0.0,0.0,73.15
0.0,0.0,73.15,0.0
0.0,73.15,0.0,0.0
73.15,0.0,0.0,94.05
0.0,0.0,94.05,0.0
0.0,94.05,0.0,11.34
94.05,0.0,11.34,65.19
0.0,11.34,65.19,0.0
11.34,65.19,0.0,0.0
65.19,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,2.0
0.0,0.0,2.0,10.61
0.0,2.0,10.61,0.0
2.0,10.61,0.0,0.0
10.61,0.0,0.0,136.2
0.0,0.0,136.2,0.0
0.0,136.2,0.0,0.0
136.2,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,75.7
0.0,0.0,75.7,0.0
0.0,75.7,0.0,0.0
75.7,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0
0.0,0.0,1.0,0.0
0.0,1.0,0.0,0.0
1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,25.8
0.0,0.0,25.8,8.5
0.0,25.8,8.5,0.0
25.8,8.5,0.0,0.0
8.5,0.0,0.0,33.1
0.0,0.0,33.1,0.0
0.0,33.1,0.0,102.0
33.1,0.0,102.0,0.0
0.0,102.0,0.0,0.0
102.0,0.0,0.0,20.8
0.0,0.0,20.8,144.0
0.0,20.8,144.0,0.0
20.8,144.0,0.0,0.0
144.0,0.0,0.0,0.0
0.0,0.0,0.0,158.0
0.0,0.0,158.0,0.0
0.0,158.0,0.0,0.0
158.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,48.0
0.0,0.0,48.0,0.0
0.0,48.0,0.0,187.21
48.0,0.0,187.21,0.0
0.0,187.21,0.0,0.99
187.21,0.0,0.99,145.0
0.0,0.99,145.0,0.0
0.99,145.0,0.0,0.0
145.0,0.0,0.0,0.0
